,placekey,parent_placekey,location_name,safegraph_brand_ids,brands,top_category,sub_category,naics_code,latitude,longitude,street_address,city,region,postal_code,iso_country_code,phone_number,open_hours,category_tags,opened_on,closed_on,tracking_closed_since,geometry_type
875,229-222@5r5-jks-cnq,,Grace Assembly,,,Religious Organizations,Religious Organizations,813110.0,37.69916,-97.37562,796 N Saint Paul St,Wichita,KS,67203,US,13169425468.0,,,,,2019-07,POLYGON
876,229-222@5sb-f5v-cnq,,First Presbyterian Church Of Pembine,,,Religious Organizations,Religious Organizations,813110.0,42.855927,-88.607188,W1466 S Shore Dr,Palmyra,WI,53156,US,,,,,,2019-07,POLYGON
877,zzw-222@8gg-338-k2k,,Advanced Valve Solutions,,,Automotive Repair and Maintenance,Car Washes,811192.0,35.442756,-80.678908,2020 Newton Dr,Kannapolis,NC,28027,US,17044679606.0,,,,,2019-07,POLYGON
878,zzw-222@5p9-dch-7kf,,Glenville Emmons Elementary,,,Elementary and Secondary Schools,Elementary and Secondary Schools,611110.0,43.572241,-93.282799,240 2nd Ave SW,Glenville,MN,56036,US,15074483334.0,,,,,2019-07,POLYGON
879,222-222@5rj-q2b-5s5,,Prestige Painting and Decorating,,,Automotive Repair and Maintenance,"Automotive Body, Paint, and Interior Repair and Maintenance",811121.0,47.645216,-93.743444,52608 County Road 284,Bigfork,MN,56628,US,12183983319.0,,,,2020-01,2019-07,POLYGON
880,22f-222@5xf-472-w8v,,Arr Place,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,44.63506,-124.061284,143 SW Cliff St,Newport,OR,97365,US,15412654240.0,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [], ""Thu"": [[""17:00"", ""20:30""]], ""Fri"": [[""9:00"", ""12:30""]], ""Sat"": [[""9:00"", ""12:30""]], ""Sun"": [[""9:00"", ""12:30""]] }",American Food,,,2019-07,POLYGON
881,229-222@627-vsv-9j9,,Alfonso's Pastry Shoppe,,,Other Miscellaneous Store Retailers,Art Dealers,453920.0,40.544683,-74.160464,4366 Amboy Rd,Staten Island,NY,10312,US,17189848011.0,,,,,2019-07,POLYGON
882,zzw-223@8dy-dbr-z75,,Hancock and Whitney Bank,SG_BRAND_7e286118c9a4013a,Hancock and Whitney Bank,Depository Credit Intermediation,Commercial Banking,522110.0,30.495509,-92.43986,2250 W Laurel Ave,Eunice,LA,70535,US,,,,,,,POLYGON
883,zzw-223@66b-9cb-7dv,,Barre Dental Group,,,Offices of Dentists,Offices of Dentists,621210.0,44.194613,-72.497655,85 Washington St Ste 1,Barre,VT,5641,US,,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [], ""Sat"": [], ""Sun"": [] }",,,,2019-07,POLYGON
884,zzy-222@8dj-mxs-835,,Hardee's,SG_BRAND_2b6b8e67fe1433e4f73bbe2c306fb330,Hardee's,Restaurants and Other Eating Places,Limited-Service Restaurants,722513.0,27.997615,-82.122038,1713 James Redman Pkwy,Plant City,FL,33563,US,,,"Counter Service,Lunch,Fast Food,Drive Through,Breakfast,Dinner,Burgers",,,2019-07,POLYGON
885,223-224@629-9m6-rp9,,Jeanstown,,,Shoe Stores,Shoe Stores,448210.0,40.801337,-72.865276,862 Montauk Hwy,Shirley,NY,11967,US,16312812962.0,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""20:00""]], ""Sun"": [] }",,,,2019-07,POLYGON
886,zzw-223@627-rz2-c5z,,Annastasia Salon,,,Personal Care Services,Beauty Salons,812112.0,40.726074,-73.634641,730 Franklin Ave,Garden City,NY,11530,US,15167399796.0,"{ ""Mon"": [], ""Tue"": [[""7:30"", ""17:30""]], ""Wed"": [[""7:30"", ""18:00""]], ""Thu"": [[""7:30"", ""20:00""]], ""Fri"": [[""7:30"", ""19:00""]], ""Sat"": [[""7:30"", ""17:30""]], ""Sun"": [] }",,,,2019-07,POLYGON
887,zzw-222@8dj-dzs-d35,,Quail Hollow Golf Club,,,Other Amusement and Recreation Industries,Golf Courses and Country Clubs,713910.0,28.253234,-82.359422,6225 Old Pasco Rd,Wesley Chapel,FL,33544,US,,,,,,2019-07,POLYGON
888,223-222@5vg-8n9-h89,,Koda Physical Therapy,,,Offices of Other Health Practitioners,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",621340.0,38.231757,-122.600088,1600 Corporate Cir,Petaluma,CA,94954,US,17079818604.0,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""8:00"", ""15:00""]], ""Sat"": [], ""Sun"": [] }",,,,2019-07,POLYGON
889,222-222@63h-vbd-tvz,,Texas Roadhouse,SG_BRAND_3be0437d8da28bc7385efa8b8ff9aa41,Texas Roadhouse,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,39.74817,-82.655014,2890 Columbus Lancaster Rd NW,Lancaster,OH,43130,US,17406875021.0,,"Lunch,Steak House,American Food,Casual Dining,Dinner",,,2019-07,POLYGON
890,zzw-222@5x4-8ws-8vz,,i Vape,,,Other Miscellaneous Store Retailers,Tobacco Stores,453991.0,47.296866,-122.217808,1201 Auburn Way S Ste B,Auburn,WA,98002,US,12534313903.0,"{ ""Mon"": [[""11:00"", ""21:00""]], ""Tue"": [[""11:00"", ""21:00""]], ""Wed"": [[""11:00"", ""21:00""]], ""Thu"": [[""11:00"", ""21:00""]], ""Fri"": [[""11:00"", ""21:00""]], ""Sat"": [[""11:00"", ""21:00""]], ""Sun"": [[""11:00"", ""18:00""]] }",,,2020-01,2019-07,POLYGON
891,223-224@5xc-jxm-k9f,,Tahrir Square,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,45.512436,-122.653384,1207 SE Hawthorne Blvd,Portland,OR,97214,US,15032708482.0,"{ ""Mon"": [[""0:00"", ""1:00""], [""11:30"", ""24:00""]], ""Tue"": [[""0:00"", ""1:00""], [""11:30"", ""24:00""]], ""Wed"": [[""0:00"", ""1:00""], [""11:30"", ""24:00""]], ""Thu"": [[""0:00"", ""1:00""], [""11:30"", ""24:00""]], ""Fri"": [[""0:00"", ""1:00""], [""11:30"", ""24:00""]], ""Sat"": [[""0:00"", ""2:30""], [""11:30"", ""24:00""]], ""Sun"": [[""0:00"", ""2:30""], [""11:30"", ""24:00""]] }","Middle Eastern Food,African Food,Truck or Cart",,,2019-07,POLYGON
892,222-223@8gb-3d2-x3q,,Brown & Brown Insurance,,,"Agencies, Brokerages, and Other Insurance Related Activities",Insurance Agencies and Brokerages,524210.0,34.209094,-84.505953,2900 Marietta Hwy,Canton,GA,30114,US,17704791811.0,,,,2019-12,2019-07,POLYGON
893,22x-222@5pw-697-tn5,,Abundant Life Revival Church,,,Religious Organizations,Religious Organizations,813110.0,41.961058,-87.710116,3247 W Montrose Ave,Chicago,IL,60618,US,,,,,,2019-07,POLYGON
894,zzw-226@62j-shx-bp9,,Bank of America,SG_BRAND_73971897e96ce01fa107640e730f905a,Bank of America,Depository Credit Intermediation,Commercial Banking,522110.0,42.359062,-71.059426,6 Tremont St,Boston,MA,2108,US,,,,,,2019-07,POLYGON
895,zzw-222@5nz-c35-54v,,Moila Country Club,,,Other Amusement and Recreation Industries,Golf Courses and Country Clubs,713910.0,39.772739,-94.820637,701 N Noyes Blvd,Saint Joseph,MO,64506,US,,,,,,2019-07,POLYGON
896,zzz-222@5xf-6hw-3kf,,Grand Oaks Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190.0,44.556878,-123.322575,SW Trellis Dr.,Corvallis,OR,97333,US,,,,,,2019-07,POLYGON
897,222-222@5sb-8gp-7h5,,Haeger Automotive Group,,,Automobile Dealers,Used Car Dealers,441120.0,42.064729,-87.919461,77 Rand Rd,Des Plaines,IL,60016,US,18472984220.0,,,,,2019-07,POLYGON
898,227-222@5sc-cqs-x89,zzw-22h@5sc-cqs-wzf,Neroli Salon & Spa,,,Personal Care Services,Beauty Salons,812112.0,43.121362,-87.913894,5714 N Bayshore Dr,Glendale,WI,53217,US,14143197549.0,,,,,2019-07,POLYGON
899,222-223@5s6-9nt-9xq,,Nasey,,,Electronics and Appliance Stores,Electronics Stores,443142.0,41.711987,-85.964792,25883 N Park Ave,Elkhart,IN,46514,US,17853224704.0,"{ ""Mon"": [[""0:00"", ""6:00""], [""7:00"", ""24:00""]], ""Tue"": [[""0:00"", ""6:00""], [""7:00"", ""24:00""]], ""Wed"": [[""0:00"", ""6:00""], [""7:00"", ""24:00""]], ""Thu"": [[""0:00"", ""6:00""], [""7:00"", ""24:00""]], ""Fri"": [[""0:00"", ""6:00""], [""7:00"", ""24:00""]], ""Sat"": [[""0:00"", ""6:00""], [""7:00"", ""24:00""]], ""Sun"": [[""0:00"", ""6:00""], [""7:00"", ""24:00""]] }",,,,2019-07,POLYGON
900,zzy-222@5z5-3ps-qvf,,Jeny's Tacos,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,34.118863,-118.19195,5803 York Blvd,Los Angeles,CA,90042,US,,"{ ""Mon"": [[""0:00"", ""1:00""]], ""Tue"": [], ""Wed"": [], ""Thu"": [], ""Fri"": [[""18:00"", ""24:00""]], ""Sat"": [[""0:00"", ""1:00""], [""18:00"", ""24:00""]], ""Sun"": [[""0:00"", ""1:00""], [""18:00"", ""24:00""]] }","Mexican Food,Truck or Cart",,,2019-07,POLYGON
901,zzy-222@63m-s5s-yjv,,Potts Chapel Cemetery,,,Death Care Services,Cemeteries and Crematories,812220.0,38.675267,-82.098516,Potts Chapel Cemetery,Apple Grove,WV,25502,US,,,,,,2019-07,POLYGON
902,223-222@5vg-9sc-y5f,,The Church of Jesus Christ of Latter day Saints,,,Religious Organizations,Religious Organizations,813110.0,37.990941,-121.882979,4308 Derby Pl,Pittsburg,CA,94565,US,19254328730.0,,,,,2019-07,POLYGON
903,22d-222@63r-6yy-ygk,,Lakeforest Dental Associates,,,Offices of Dentists,Offices of Dentists,621210.0,39.155485,-77.210126,803 Russell Ave Ste 3B,Gaithersburg,MD,20879,US,12408138921.0,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""7:00"", ""17:00""]], ""Wed"": [[""7:00"", ""17:00""]], ""Thu"": [[""7:00"", ""17:00""]], ""Fri"": [[""7:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,2019-07,POLYGON
904,22t-222@63k-4nb-5xq,,Greer Performance Service Center,,,Automotive Repair and Maintenance,General Automotive Repair,811111.0,41.064378,-85.13913,1820 S Harrison St,Fort Wayne,IN,46802,US,12607440958.0,,,,,2019-07,POLYGON
905,zzw-222@5r9-bb5-5fz,,Rostetter Auto Ranch,,,Automobile Dealers,Used Car Dealers,441120.0,37.741613,-100.019097,500 S 2nd Ave,Dodge City,KS,67801,US,16202254164.0,,,,,2019-07,POLYGON
906,22b-223@62j-sbt-gtv,,Better Life Acupuncture,,,Offices of Other Health Practitioners,Offices of All Other Miscellaneous Health Practitioners,621399.0,42.461905,-71.240085,238 Bedford St Ste 5,Lexington,MA,2420,US,16176450073.0,"{ ""Mon"": [[""15:00"", ""20:00""]], ""Tue"": [[""15:00"", ""20:00""]], ""Wed"": [[""9:00"", ""19:00""]], ""Thu"": [[""9:00"", ""14:30""]], ""Fri"": [[""12:00"", ""18:00""]], ""Sat"": [], ""Sun"": [] }",,,,2019-07,POLYGON
907,222-222@5vh-8vg-wx5,,Design Mart,,,Furniture Stores,Furniture Stores,442110.0,37.239082,-121.77738,23 Las Colinas Ln,San Jose,CA,95119,US,,,,,,2019-07,POLYGON
908,zzy-223@5z4-zct-bzf,,The Source For Your Body,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,713940.0,34.221395,-118.51026,17307 Roscoe Blvd,Northridge,CA,91325,US,18189021256.0,"{ ""Mon"": [[""5:00"", ""21:00""]], ""Tue"": [[""5:00"", ""21:00""]], ""Wed"": [[""7:00"", ""21:00""]], ""Thu"": [[""5:00"", ""21:00""]], ""Fri"": [[""5:00"", ""20:00""]], ""Sat"": [[""6:00"", ""12:00""]], ""Sun"": [[""7:00"", ""11:00""]] }",,,,2019-07,POLYGON
909,zzw-222@63p-62p-435,,Bible Baptist Church,,,Religious Organizations,Religious Organizations,813110.0,40.558314,-76.810679,Rr 2,Liverpool,PA,17045,US,17174442302.0,,,,,2019-07,POLYGON
910,222-223@5vh-6z7-pqf,,Trike Financial,,,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",Tax Preparation Services,541213.0,37.237738,-121.959308,16548 Oleander Ave,Los Gatos,CA,95032,US,,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [[""9:00"", ""17:00""]] }",,,,2019-07,POLYGON
911,zzw-222@5qb-9z9-qpv,,SalonCentric,SG_BRAND_944758de96f94754dd3bc6f50880682d,SalonCentric,"Machinery, Equipment, and Supplies Merchant Wholesalers",Service Establishment Equipment and Supplies Merchant Wholesalers,423850.0,40.121165,-111.643439,882 N 600 E,Spanish Fork,UT,84660,US,18017943906.0,,,,,2020-11,POLYGON
912,22f-222@5z6-3q6-r6k,,Help Is On Its Way,,,Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),621330.0,33.988373,-118.335534,5821 West Blvd,Los Angeles,CA,90043,US,13232939545.0,,,,,2019-07,POLYGON
913,222-222@5nz-w2q-tqf,,The Clubhouse Learning Center,,,Child Day Care Services,Child Day Care Services,624410.0,41.73044,-93.627449,1932 SW 3rd St,Ankeny,IA,50023,US,15159654219.0,,,,,2019-07,POLYGON
914,222-222@628-pg6-835,,Philadelphia Cricket Club,,,Other Schools and Instruction,Sports and Recreation Instruction,611620.0,40.064704,-75.209188,415 W Willow Grove Ave,Philadelphia,PA,19118,US,12152476001.0,,,,,2019-07,POLYGON
915,223-222@5qc-x2b-gx5,,Jordyn Berlin,,,Personal Care Services,Beauty Salons,812112.0,40.386645,-111.838218,113 S 600 E Ste D,Lehi,UT,84043,US,18019016947.0,"{ ""Mon"": [], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""18:00""]], ""Thu"": [[""9:00"", ""18:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [[""9:00"", ""18:00""]], ""Sun"": [] }",,,2020-01,2019-07,POLYGON
916,zzw-222@5yv-j9s-5mk,,East Charleston Animal Hospital,,,"Other Professional, Scientific, and Technical Services",Veterinary Services,541940.0,36.159102,-115.145553,601 E Charleston Blvd,Las Vegas,NV,89104,US,17023860901.0,"{ ""Mon"": [[""7:00"", ""19:00""]], ""Tue"": [[""7:00"", ""19:00""]], ""Wed"": [[""7:00"", ""19:00""]], ""Thu"": [[""7:00"", ""19:00""]], ""Fri"": [[""7:00"", ""19:00""]], ""Sat"": [], ""Sun"": [] }",,,,2019-07,POLYGON
917,zzw-223@5qx-pc8-z2k,zzw-227@5qx-pc8-z2k,All About Backs,,,Furniture Stores,Furniture Stores,442110.0,34.188626,-97.158424,2401 12th Ave NW,Ardmore,OK,73401,US,15802232040.0,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""16:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""16:00""]], ""Sun"": [] }",,,,2019-07,POLYGON
918,229-226@63j-rq5-fcq,,CheckSmart,SG_BRAND_2df03671c8d49a3797c353bc99f5b966,CheckSmart,Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,522390.0,41.689191,-83.621242,4550 Monroe St,Toledo,OH,43613,US,,"{ ""Mon"": [[""8:00"", ""19:00""]], ""Tue"": [[""8:00"", ""19:00""]], ""Wed"": [[""8:00"", ""19:00""]], ""Thu"": [[""8:00"", ""19:00""]], ""Fri"": [[""8:00"", ""20:00""]], ""Sat"": [[""8:00"", ""17:00""]], ""Sun"": [[""11:00"", ""16:00""]] }",,,,2019-07,POLYGON
919,222-223@8f4-5wn-4y9,,First American Bank of Pensacola Na,,,Depository Credit Intermediation,Commercial Banking,522110.0,30.412394,-87.216561,33 W Garden St,Pensacola,FL,32502,US,18504359300.0,,,,,2019-07,POLYGON
920,227-222@628-c29-33q,zzw-222@628-c29-33q,Ichiban Hibachi Steak House 2,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,40.992225,-75.181941,404 Lincoln Ave,East Stroudsburg,PA,18301,US,15704200440.0,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""11:00"", ""23:00""]], ""Sat"": [[""11:00"", ""23:00""]], ""Sun"": [[""11:00"", ""23:00""]] }",Japanese Food,,,2019-07,POLYGON
921,222-226@8t8-fs8-q9f,222-224@8t8-fs8-q9f,Laredo Taco Harlingen,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,26.189708,-97.716902,1826 W Tyler Ave,Harlingen,TX,78550,US,,,Mexican Food,,,2019-07,POLYGON
922,zzw-222@5px-twz-cnq,,St Paul's United Church of Christ German Township,,,Religious Organizations,Religious Organizations,813110.0,38.058805,-87.638786,8701 Big Cynthiana Rd,Evansville,IN,47720,US,18129633394.0,,,,,2019-07,POLYGON
923,zzw-223@628-pvy-7nq,222-222@628-pvy-7nq,RWJ Hamilton Diagnostic & Treatment Center,,,Offices of Other Health Practitioners,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",621340.0,40.072268,-74.738334,1 Sheffield Dr Ste 202,Columbus,NJ,8022,US,16092274580.0,,,,,2019-07,POLYGON
924,23f-222@627-s65-835,,Digital Asset Monetary Network,,,"Management, Scientific, and Technical Consulting Services",,5416.0,40.885474,-73.910413,3265 Johnson Ave Ste 301,Bronx,NY,10463,US,17182856378.0,,,,,2019-07,POLYGON
925,zzy-222@5vg-9fk-6ff,,Juniper Campground,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190.0,37.878561,-121.933776,Mt Diablo State Park Summit Rd,Clayton,CA,94517,US,,,,,,2019-07,POLYGON
926,22z-222@63r-6c9-7yv,zzz-222@63r-6c9-7kf,Washington Latin Pcs Middle School,,,Elementary and Secondary Schools,Elementary and Secondary Schools,611110.0,38.953929,-77.013898,5200 2nd St NW,Washington,DC,20011,US,12025411591.0,,,,,2019-07,POLYGON
927,226-222@5x4-8c7-8y9,zzw-22k@5x4-8bz-mhq,Franciscan Prompt Care Gig Harbor no,,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111.0,47.300058,-122.581173,4700 Point Fosdick Dr Ste 102,Gig Harbor,WA,98335,US,12538532050.0,"{ ""Mon"": [[""8:00"", ""19:30""]], ""Tue"": [[""8:00"", ""19:30""]], ""Wed"": [[""8:00"", ""19:30""]], ""Thu"": [[""8:00"", ""19:30""]], ""Fri"": [[""8:00"", ""19:30""]], ""Sat"": [[""8:00"", ""16:30""]], ""Sun"": [[""8:00"", ""16:30""]] }",,,,2019-07,POLYGON
928,zzy-222@5sc-fgw-yy9,,Olive Garden,SG_BRAND_29e52fe03f73e6ce21a527123c4d97b0,Olive Garden,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,43.183959,-88.106443,N 91 W15848 Falls Parkway,Menomonee Falls,WI,53051,US,12622515463.0,,"Lunch,Italian Food,Casual Dining,Catering,Dinner",,,2020-01,POLYGON
929,226-222@5vg-9dk-r8v,zzw-222@5vg-9dk-rff,Bella Nails & Spa,,,Personal Care Services,Nail Salons,812113.0,37.975885,-121.802688,4615 Golf Course Rd,Antioch,CA,94531,US,19257773348.0,"{ ""Mon"": [[""9:00"", ""19:00""]], ""Tue"": [[""9:00"", ""19:00""]], ""Wed"": [[""9:00"", ""19:00""]], ""Thu"": [[""9:00"", ""19:00""]], ""Fri"": [[""9:00"", ""19:00""]], ""Sat"": [[""9:00"", ""19:00""]], ""Sun"": [[""11:30"", ""17:00""]] }",,,,2019-07,POLYGON
930,22d-222@8fy-cw7-jn5,,Boost Mobile,SG_BRAND_828bf870d4d7227c8c54c013e3649586,Boost Mobile,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),517312.0,28.109379,-81.625992,639 Ingraham Ave,Haines City,FL,33844,US,18633536888.0,,,,,2019-07,POLYGON
931,224-222@5qv-x3q-d7q,,Church's Chicken,SG_BRAND_159578034de6b88cdfe47f0d14457fb4,Church's Chicken,Restaurants and Other Eating Places,Limited-Service Restaurants,722513.0,32.816485,-96.872732,1035 W Mockingbird Ln,Dallas,TX,75247,US,12146316289.0,"{ ""Mon"": [[""10:30"", ""22:00""]], ""Tue"": [[""10:30"", ""22:00""]], ""Wed"": [[""10:30"", ""22:00""]], ""Thu"": [[""10:30"", ""22:00""]], ""Fri"": [[""10:30"", ""22:00""]], ""Sat"": [[""10:30"", ""22:00""]], ""Sun"": [[""10:30"", ""22:00""]] }","Counter Service,Lunch,Fast Food,Fried Chicken,Dinner",,,2019-07,POLYGON
932,22c-222@8dj-mps-f9f,,MRI Associates of Brandon,,,Medical and Diagnostic Laboratories,Diagnostic Imaging Centers,621512.0,27.933857,-82.292954,403 S Kings Ave Ste 200,Brandon,FL,33511,US,18132108995.0,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,2019-07,POLYGON
933,222-222@5pb-b7m-p5f,,NAPA Auto Parts,SG_BRAND_dddd21f70594bf6e,NAPA Auto Parts,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,441310.0,42.731117,-94.19952,2260 220th St,Humboldt,IA,50548,US,15153322245.0,,,,,2020-07,POLYGON
934,zzw-222@8fc-fcy-5cq,,Pink's Pizza,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,29.705084,-95.471252,5225 Bellaire Blvd Ste B,Bellaire,TX,77401,US,18328049595.0,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""11:00"", ""22:00""]], ""Sat"": [[""11:00"", ""22:00""]], ""Sun"": [[""11:00"", ""22:00""]] }",Pizza,,,2019-07,POLYGON
935,222-222@628-hqv-dy9,,Acorn Montessori School,,,Elementary and Secondary Schools,Elementary and Secondary Schools,611110.0,40.601104,-74.873178,1222 State Route 31,Lebanon,NJ,8833,US,,,,,,2019-07,POLYGON
936,223-222@5vg-tqt-vj9,,Adalberto's Mexican Food,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,38.668337,-121.382503,5544 Watt Ave,North Highlands,CA,95660,US,19163315511.0,,Mexican Food,,,2019-07,POLYGON
937,224-222@629-6p6-6kz,,David F Pascoe DDS MSD,,,Offices of Dentists,Offices of Dentists,621210.0,41.058739,-72.434086,51100 Route 25,Southold,NY,11971,US,16317651919.0,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,2019-07,POLYGON
938,222-226@627-v8b-wc5,,AroyDee Thai Kitchen,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,40.794705,-74.315551,34 S Livingston Ave,Livingston,NJ,7039,US,19739940300.0,,Thai Food,,2020-08,2019-07,POLYGON
939,22h-222@63r-bkb-bkz,,Matcha Time Cafe,,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,722515.0,39.267547,-76.800458,3785 Hamilton St,Ellicott City,MD,21043,US,14104184832.0,"{ ""Mon"": [[""11:00"", ""18:00""]], ""Tue"": [], ""Wed"": [[""11:00"", ""18:00""]], ""Thu"": [[""11:00"", ""18:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""11:00"", ""19:00""]], ""Sun"": [[""11:00"", ""17:00""]] }",Japanese Food,,,2019-07,POLYGON
940,22d-222@8fz-s7h-d7q,,Aristokids,,,Shoe Stores,Shoe Stores,448210.0,26.70478,-80.03618,309A S County Rd,Palm Beach,FL,33480,US,15618323596.0,"{ ""Mon"": [[""10:00"", ""17:30""]], ""Tue"": [[""10:00"", ""17:30""]], ""Wed"": [[""10:00"", ""17:30""]], ""Thu"": [[""10:00"", ""17:30""]], ""Fri"": [[""10:00"", ""17:30""]], ""Sat"": [[""10:00"", ""17:30""]], ""Sun"": [] }",,,,2019-07,POLYGON
941,226-222@5z4-rfn-ty9,,Ponpon Cafe,,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,722515.0,33.997913,-117.853773,20657 Golden Springs Dr Ste 104,Diamond Bar,CA,91789,US,19094682788.0,,Asian Food,,2020-01,2019-07,POLYGON
942,zzw-222@8t2-hyw-q4v,,Son's Blue River Camp,,,RV (Recreational Vehicle) Parks and Recreational Camps,RV (Recreational Vehicle) Parks and Campgrounds,721211.0,29.727841,-97.761938,2769 Sherrill Rd,Kingsbury,TX,78638,US,,"{ ""Mon"": [[""10:30"", ""18:30""]], ""Tue"": [[""10:30"", ""18:30""]], ""Wed"": [[""10:30"", ""18:30""]], ""Thu"": [[""10:30"", ""18:30""]], ""Fri"": [[""10:30"", ""18:30""]], ""Sat"": [[""10:30"", ""18:30""]], ""Sun"": [[""10:30"", ""18:30""]] }",,,,2019-07,POLYGON
